id,text,label
bd0d50b572903b6873c8,bebeğim doğduğundan beri kullanıyorum ve çok memnunum.,positive
086daf8fab86c68d4a73,güzel ürün uzun arayışlar sonucunda bu üründe karar kıldık.. yüksek rakamlı ürünlerden farkı yok gibi..,positive
99e423c02cb59d05df08,"çok iyi ürün ertesi gün elime ulaştı, 2 adet kalem pil aldım ve gayet güzel kullanışlı",positive
80b8a347aa7dd430ab5f,makina gayet guzel sessiz teslimat 1 gün kurulum 1 gün beklediğim den daha çabuk teslimat oldu  teşekkürler .......,positive
027ad4b7297f2a900143,mavi kahvaltı takımınıda bununla birlikte aldım her ikisi de ayrı ayrı şık,positive
93b59cbd3ae9c43654ac,"""son aldığım bez sızdırıyor"" ....  çok yazık !!!  böyle büyük bir firmanın hatalı ürünlerini piyasaya sürmesi akıl alır gibi değil..",negative
02e23c29b717c8db8ca7,3. ürün biraz ağır ve gürültülü olması.,positive
f54a1a49ffeddce19699,kitapçığı çok yetersiz.montaj çok zor..kitapçığı açıklayıcı değil..maine ile uyumsuz.yine de çalıştırdım..,negative
c6f9fe9bc801de805bd1,"bu ürünü oto teybi için almıştım. teybe takıldığı neredeyse belli bile olmuyor. logitech kablosuz mouse alıcısından daha küçük. dosya aktarım hızı usb2 olduğu için biraz yavaş (mp3 dosyalarını 4,50 mb hızla yazıyor.) kaybetmemek için çok dikkatli olmak gerek.",positive
37ca9c3c905ff72449e1,kilit yuva delikleri açılmamış,negative
cc55e743eaf3ba6bdf3b,evet pek yatırım yapması bilenlerden olmama rağmen her ay belli bir taksitle bu ürünü bir kenara bırakma cazibesine bende dayanamadım..,positive
9de387f1207e9a1658ac,"çok basit, pazar malı kalitesinde bir ürün,tavsiye etmiyorum, yorumlara aldanıp almış bulundum....",negative
74e270909e73ad0d12b5,ürün elime yeni geçti. boyutları itibariyle çok küçük. pek birşey sığdırabilmeniz zor gözüküyor içine. ben pek memnun kalmadım. beklediğimi bulamadım desem daha doğru olur.,negative
b503fd8982c68dd36d43,oldukça kullanişli bi̇r ürün. ev temi̇zli̇ği̇nde çok defa büyük süpürgeleri̇ açmaya gerek birakmiyor .pi̇yasadan daha ucuza ve kisa sürede tesli̇m edi̇ldi̇.,positive
090089638c6030738c01,"720p video çekimi yok, video kalitesi çok düşük",positive
a75c7376d2664d8f9dc4,harika bir içerik .. bir doğan cüceloğlu klasiği..,positive
d799e97e4a03acd31aae,i̇yi ama katlanabilir sap yazmasına rağmen sap sadece çıkartılabilir şekilde tasarlanmış,negative
b36d3c343682c3684b25,çok güzel bir ürün. hizmet de eksiksiz. tavsiye ederim.,positive
e152fa47c92cccdd3423,dokunma hissi on numara ama uygulama sirasinda özen göstermeme ragmen yanlari yapışmıyor bende bant kullandim kilifida gecirdim. kilifli kesinlikle yanlari kalkıyor.  spigen olmasina ragmen. karar sizin,negative
e8a6c38fbef82bf4f935,beklediğim kalitede değil basit yapılmış özellikle alüminyum folyo yeri kötü,negative
92c89991f2c89dc778b1,aldım kurulumu basit.dikkatlice yapılırsa sıkıntı cıkmaz.,positive
a6f1d22967bf4b9380e1,kuaförlerdeki profesyonel makinelerden. çalıştığında makinenin gücünü hissediyorsunuz. oldukça başarılı. i̇htiyaç varsa etap markasını düşünmeden alabilirsiniz.,positive
13a7622eacd1eea2e2c5,evimde fare yada sinek şikayetim yoktu sadece mutfakta böcek oluyordu onun için aldım. böcekler üzerinde en ufak bir etkisi yok böceklerin üstüne çıkıp halay çekemediği kaldı o derece. neyseki sorunu buldum mutfaktaki lavobo giderinden geliyolarmış giderin çevresini silikonladım sorun çözüldü. böcek için almayın fare ve sineği bilmem.,negative
4bd4e4b774a3f5d13dee,hemen teslim olayında son nokta...,negative
483710175a51ab2acf59,koku güzel ama kalıcı değil.fiyat uygun ama 1.kalite değil sanırım!,negative
7dd22c98e0cd71ca14cc,"fiyat açısından dışarıdaki marketlerden pek bir farkı yok. fakat oturduğumuz yerden, iş yerinde iken, vakit kaybetmeden alıp, ücretsiz kargo ile ayağımıza kadar getiriyorlar. tavsiye ederim.",negative
930f9d6f8293563c7cfd,ürün elime bir hafta içinde geçti pek tavsiye edeceğim söylenemez yazılan yorumlara inarak aldığım bir üründü bi kere plastikten ve çok basit kullanacak olanlar ve almak isteyenler önce araştırsın sonra alsınlar,negative
752c1662a9dd9252508e,"aman uzak durun, ilk gun dagilmaya basladi, bir yildiz bile cok bu urune. paraniza ve zamaniniza yazik,",negative
26786228113a2cbd8019,bildiğiniz traş kolonyası böyle vasat bi koku olamaz gerçekten berbat hiç beğenmedim.,negative
73849a76e51218f6497b,öncelikle ürün malzeme kalitesi kötü ve vida birleşim yerleri açıkda uzerine dairesel bandla gizliyorsunuz alt baza görseldeki gibi yuksek değil kalın değil malzeme kurulumu çok karışık fakat kullanılabilir fiyata göre normal .,negative
e233262cd064cf20b890,5 dakika beklettim çok fazla bi fark yok idare eder 2 kere kullandım bakalım sonralarda nasıl olacak,negative
a8014a9010e33f669e2d,sipariş verdikten sonra hızlı bir şekilde elinizde oluyor. zaten kendisini anlatmaya gerek yok. alıp denemek lazım. pişman olunmayacak mükemmel bir ürün.,positive
c842ecae264cae06cfbf,mrb arkadaşlar huawei mate7 gold kullanıcısıyım güzel paralar harcayıp aldığımız bu telefon markası güncelleme yapmıyor benim telefonum hala android 4.4.2 alırken dikkat edin mağdur olmayın,negative
a087d23ee28073641fd0,çok saçma birşey heveslenip aldım oglumun hiç dikkatini çekmedi.,negative
b34737e291a7b71bcc24,denemeden ilk kez aldım ve hiç beğenmedim. ilk defa alacaklara tavsiye etmem. ben  ürünü  hemen i̇ade ettim  bu site hem çok güvenilir hem de çok hızlı iade için hiç bekletmediler hemen yaptılar. teşekkürler,negative
e561cb15e8936cb20431,"fiyatına göre gerçekten çok iyi. renkler ekrandakinin aynısı çok canlı. tablodaki kayıkla tura çıksam yeri o kadar net bir görüntü var. i̇yi ki almışım, tavsiye ederim en büyük ebadını alın.",positive
29b3bdeb8bf2fab81d1f,yillardir hepsiburadadan alisveris yaparim ama bu sefer memnun kalmadim. aldigim parfum daha once aldiklarimin aksine kesinlikle kalici degildi. 5 dakika sonra kokudan eser kalmiyor.,negative
a93796f56a3e93d9147a,yeğenim için sipariş verdim. zaten bildiğim ve emin olduğum bir ürün. fiyatının uygun olması ve hediye vs. düşünenler için ideal. kesinlikle mükemmel bir hediye olur. tavsiye ederim.,positive
0cef0b519fc18bb94710,farlarimdaki matlaşma çok az olmasına rağmen hic bi ise yaramadı boşa paranızı heba etmeyin,negative
75b1890622758eeb1146,kaliteli malzemeden yapılmış 10 numara veririm,positive
6e5e51febe7395ef39d3,"ben halı sahada kullanmak için aldım, gayet memnunum. kesinlikle tavsiye ederim ayrıca fiyat çok iyi",positive
66d9e89363586f64002f,ürün kullanışlı fakat uç ucuna taktığımız kısım birbirine zor takılıyor baya uğraştırıyor,negative
61d24fee0e81c5bbf8bd,sanki arabanız bayiden çıkmış gibi kokuyo herkese tavsiye ederim,positive
b14e3089d8d4055da4a9,"merak edip ucuz diye aldığım üründü ama çok da kullanışlı değil, çin malı olduğu için de materyali gayet kalitesiz çıktı. sürükleyerek kapatmak istiyorsunuz ama kısmen kapanıyor. pahalı olsa da kaliteli olan bir versiyonunu bulursanız onu alın bu çok kötü...",negative
f742a74c7f38cdd26ff2,oto yıkamalar arabamı çizik cenneti yaptılar.,negative
26e9ed0e43ef9863f52b,fiyat daha iyi olabilir.,negative
72fda82caae6e013f11d,"yorumlara bakarak aldım fakat kullanışlı değil,alet sizinle birlikte havalanıyor sabit olması gerekir ayrıca başlığı boynunuzu zorluyor,şuanda kullanmıyorum,bu aleti kullanmak yerine ayağınıza sabitleyip mekik çekmek daha akıllıca,kesinlikle tavsiye etmiyorum,saygılarımla",negative
6828875eabc4fd4c4190,fiyatı biraz yüksek buldum daha önce hep buradan alırdım şimdi fiyat olarak yüksek ama yıkama sonucu cok iyi şimdi den teşekkürler hepsi burada,negative
92b56d887cd1d6c5d4b6,uzun zamandır bu ürünü kullanıyorum 5 bıçaklı olması çok iyi set olarak almak hesaplı gilette ürünlerini güvenle alıyorum saygılar.,positive
882ce02e8fb5fd59931a,urun paketinde hizli bir sekilde geldi orjinalligi konusunda emin degilim kablosu orjinaline gore daha kısa ve sert. sert kablo olması daha saglam anlamına gelmez. sonucta bu fiyata alınabilecek bir urun,negative
3ff0e9add601412fe405,"nadiren hb dışında bu tür ürün satın alırım ancak kargo teslim alacak kimse olmadığından bu sefer bir teknoloji marketinden satın almak zorunda kaldım, almaz olaydım. şu ana kadar hb den yorum okumadan ürün almadım desem yeridir ama dediğim gibi çok acele karar vermek zorunda olduğum için yorum okumadan bu modeli aldım.",negative
0e787f33f7c67f7abbae,yorumlara bakarak almıştım ama anlatıldığı kadar güzel değil kalıcı olduğu doğru çevremden olumlu tepkiler almadım tavsiye etmiyorum yani cool water game i deneyin bi,negative
7a8edf1b0cc79b88994b,ürün oldukça kaliteli. hepsiburada fiyatı marketlere göre çok ucuz. tavsiye ederim,positive
028cfb89006ca572a438,bir haftadır hem kuru hemde köpük ile denedim ama şimdilik philips at620 yi hiç sevmedim.,negative
57514dbce6a7be48212e,standartlara uygun.montajını yaptım kullanıyorum.tavsiye ederim.ayrıca fiyatıda çok iyi.5li ayakla beraber 5 adet tekerlekde geldi.nalburdan tanesi 5 tl ye alınan tekerleğin faturadaki bana geliş fiyatı 0.85 tl çok iyi.,positive
094ea347eb99cce48b33,"bu işlemci 7-8 yıllık , piyasada bir önceki nesil işlemci bulmak bile zorken , nasıl olurda bu işlemci kullanılır ? tabiki ikinci el olarak kullanılır , diyelim ki üründe windows 10 var , home fiyatı 110 $+ kdv , oda yaklaşık 475 tl yapıyor , ürünün gerisi 400 tl mi? ey güzel ülkemin gariban halkı , içi yenilenmiş ikinci el ürünle dolu , yeni bir teneke kasaya para ödeyeceğinizi bilerek bu ürünü alın.",negative
b888e8d529313e499ae9,ürünü alalı 2 hafta oldu.fiyatına göre iyi.daha fazlasını  beklememek lazım bu fiyatla.,negative
d12525b66dc1ff42aeaf,"ürün fiyatı gibi basit bir kalitede kupalar çok kaliteli değil.kullandım ama öyle sırt ağrılarınızı efendim başka ağrıları hoop diye geçirmiyor öle sihirli birşey beklemeyin ama ihtiyacınızı karşılıyor.parçaları eksiksiz ,tam geldi.kargo sürecide hızlıydı.",negative
48250842351d5742faac,çok ergonomik ayrıca arabirimi sayesinde istediğiniz şekilde ayarlanabiliyor. bu kısmı müthiş.,negative
7108aa0e792d905b6419,ürün bence çok iyi istenilen kiloya ayarlanabiliyo yanlız ben plastik içinde demir var saniyodum kum varmış yere çok sert düşürmezseniz bişey olmaz :) yinede çok kullanışlı teşekkür ederim.,positive
bace538befd1c9164d0d,hiç beğenmedim kullanışlı değilmiş özenli yapılmamış,negative
bd4813395064ad40c252,yeterli; fiyat süper kesinlikle tavsiye ederim.,positive
97369cad22413f84bea6,ancak malzeme kaliteli.,positive
5c2c390001632540b269,açıkçası ilk aldığımda kötü kalite çin malı bir kağıt markası zannetmiştim. ancak kullandıktan sonra gördüm ki şu ana kadar kullandığım en kaliteli kağıt. birkaç defa yazıcıdan çıktıları alanlar bana kağıda nereden aldığımı sordular. kesinlikle tavsiye ederim.,positive
7893c5d6151443f19dd6,ürün çok güzel bide görüntülü konuşması olsa tam olacak internete bilgisayardan girmeme bile gerek yok telefon yeterli görüntüsü de çok güzel,positive
962aa6e1e482aa0e80b2,köpüklü üçü birarada içmek isteyen alsın.,negative
7ac709a872ca0a430b9d,olanlarında bilgilenmesi haberdar olması için si̇zlerle paylaşmaya karar,positive
4f4ff5dbecf26165a5c6,4 kedi̇m var tuvalet temi̇zlemekten biktiğimiz i̇çi̇n bu,negative
07efeba9a44f583f8741,parasını amorti ettiği kesin ama bende uzun süre aynı yapışkanlığını koruyacak sanıp almıştım. lakin öyle değilmiş. çok bişey beklemeyin. rulodaki rahatlığı alamadım ben. sıcak suyla temizlemeye harcadığınız para roludan pahalıya gelebilir.,negative
c1c57ef8b5c80dee7421,fazla basınç yol birde parcaları yok galiba kullanım için çok güzel,negative
b360aca550fcbf598151,alacaklar dikkat etsin.otomatik kapanma yoksa bir işe yaramaz.,negative
bac4f545e76b3fcd96ce,kargomu yeni teslim aldım ürün güzel sorun yok keşke arayüzü türkçe olsaidi birde kablosu uzun. herkese tavsiye ederim teşekkürler hepsiburada.com ailesine ....,negative
eb256d5b6f3bef3c4c73,makine iyi ama kargo 4 gon sonra teslim etmiş.,negative
48b4bdf9b16abf9b0967,parçalarında ince işcilik yok.,negative
042f292c3d1ae61aaa56,ürün 1 günde elime ulaştı. teşekkürler.,positive
62ed857278553430ee50,"cihaz 16 ampere kadar akım çekebiliyor ve 10 amper üzerine de kolayca geçiyor (parmağımızla hortumun ucunu hafifçe kapatıp basıncı 50ye doğru çıkartmanız yeterli). aracamın çakmaklık sigortası 10 amperlik ve ilk denemede sigorta yandı :). dolayısıyla alırken buna dikkat etmenizi öneririm. bunun dışında ürün güzel, hepsiburada kalitesi mağlum zaten.",negative
715600c2fce632fb44b1,parfüm hiç bir şekilde kalıcı değil alacaklar bence düşünmeli iki kere.,negative
dbfa38081f6a147be6fa,fiyatına göre idare eder.,negative
e46779b5889aa07edd9a,çok hızlı kargo yapıldı. i̇çinden ikili film çıkması da inanılmaz avantajlı. çok teşekkürler,positive
5c0f9c4b1c133c772239,"2.uygulama babamin araci 1998 vectra b 2,0 cd (sirali brc lpgli̇)",positive
4063ea6aa28f73861991,igrenc hic almiyor ki gereksiz ses baska bisey degil,negative
81a1ebbb48d515d8e6e5,"ne tazyik , ne de bence tasarruf sağlamıyor. ayrıca çok kalitesiz bir görünüşü var. bu ürün dışında yine hb den yarı fiyatına başka bir ürün daha aldım. o gerçekte iyiydi.ama bunu beğenmedim. .",negative
5f59cc331c98cd851ebd,ürün gerçekten çok cook güzel. evet sesi biraz fazla ama işlevi harika. kesinlikle tavsiye ederim  ??????,positive
f5b124c76f63d6f3f9d8,çok sıkıcı ve basit bir dille yazilmis anlatilanlar hep bilinen hikayeler ilk kitaplarindaki hazzi alamadim zoraki okudum,negative
97b963635c8de66313f9,"ürünü 24,09,2016 cumartesi akşam saatlerinde sipariş verdim 28.09,2016 tarihinde geldi.kargo olarak hız gayet iyi.kata çıkardılar kurulum için servis bekliyorum o da bugun gelecek.çok beklermiyim diye düşünmeyin hafta içi 2 günde geliyor 3 günde işlem bitiyor.ürün hakkında ilk izlenimlerim ariston kalitesinin güzel yansımaları oldu.eğer bir bebeğiniz varsa bebek programlı anti alerji özellği olan ve çocuk kilidi özelliği olan 7 kglık ve ++ lı en uygun ürün piyasada bu.başka hiçbir siteye bakıp vakit kaybetmeyin en uygunu da burada.alışverişte tek eksik denilebilecek taraf ise bonus gibi çok kullanılan bir karta maximumum 5 taksit vermesi.",positive
b2d5151e533a18dc0db0,2004 nissan maximanın tavanında uyguladım ve kirler geçip yerini lekelere bıraktı! ama plastik aksam ve yer döşemeler için ilk denemede güzel sonuç veren bir ürün..sert bir sünger yada fırçayla denenmesi tavsiye edilir!,negative
f01abc7b90096f5a923a,"eşim, ev kirli diye bana kızdı - temizlikçi tutacağıma bu seti aldım.",positive
21e8f344015d7eadb571,"önceden sarı ve mavisini sipariş ettim ve çok memnun kaldım. ancak son söylediğim pembe biraz daha kalitesiz geldi. yere konulduğunda dik durmuyor biraz eğri. onun dışında iç malzemesi de çok iyi değildi, dikişleri..vs birde üstünde biraz kirler vardı.",negative
fe583bec1ef628768243,urun bugun geldi herhangı eksık kırık bir parca yok. ancak kurulum seması yetersız nereye hangı vida kullanılcagı yazmıyor. bir de kapakların yanına takılan beyaz parçalarda kilitli vida kullanılıyor ama vida boyutu kilit ıcın kısa kalmış oyuzden kullanamadım o vidaları ve cok saglam olmadı o ıkı parca. ayrıca arkasında kablo geçişi için bir delik yok. üst kısmını duvara monte etmedim çunku duvar dubelleri cok saglam değil. ancak goruntusu guzel. bir şekilde bu sorunları aşarım kendım saglamlastırabılırım dıyenler alabilir.,negative
f4df4b85d8045075f9f9,kahve müdavimlerini fazlasıyla memnun edecektir. kahve de köpük ayarını tutturamayanlar için ideal. aldığım günden beri beni memnun etti. umarım sizleri de memnun eder..,positive
7b1351f0babfb94e31a0,"arkadaşlar ürün 2 gün içinde elime ulaştı, lastikleri çok güzel parlatıyor, 3 gün oldu parlaklık halen duruyor, anladığım kadarıyla tozda tutmuyor, alacak arkadaşlara tavsiye ederim.",negative
7142bb2a69d522a5c7d5,belki ilk kötü yorum benim olacak ama ürünü hiç beğenmedim zamanım olmadığı için değiştirecek gönderecek vakit yok. yoksa ben yapacağımı bilirdim şanslısın hepsiburada. allahtan hasta bakıyorum evden çıkamıyorum,negative
a3ec3dc9cad026d2688f,beğendim . beklediğimden daha iyi,positive
10954de23169be291ba4,hızlı kargo ve güzel ürün... tşkkürler... tavsiye ederim,positive
0779c629a116c61eabb7,çaycımız elimize bir hafta kadar önce ulaştı.gelir gelmez denedik.daha önce neden almadığımızı düşündük.bu ürünü almayı düşünenler varsa eğer hiç düşünmesinler derim.memnun kalacaklardır..,positive
fda7d9c24283f672a5e0,ürünün çekim gücü çok yetersiz. i̇stanbulun göbeğinde 2-3 radyo frekansı ancak yakalayabildim. belki şık ve küçük bir cihaz ama çok kullanışsız. ürünü elime ulaştığı gün hepsiburadanın iade birimine karşı ödemeli olarak kargoladım. sorun çıkarmadan iade alındı.,negative
8c7052d9930a1e545ffb,ayrıca son derece hızlı elime geçmesinden dolayı hepsiburada.coma teşekkürü bir borç bilirim.,positive
b2832761f31c6b66f2ed,fıyatına gore iyi alınabılır.,positive
e09778cda925c20192e3,siparişim tahminimden erken geldi. işıl ışıl çok parlak duruyor. çocuklar üzerine çorba döktüler. ben kolay temizlenmez sanmıştım ama tek silmemde tertemiz oldu. herkese tavsiye ederim. ben çok memnun kaldım.,positive
3e0fda86b394c91a2058,"çok profesyönel değil tabi ki,fakat almayı düşünüyorum.",negative
a6abe2a5148abfc6467d,fazlasıyla başarılı bir süpürge. çekim gücünü ilk kullanımda göreceksiniz. toz filtrelemesi de oldukça iyi toz kokusu vs almıyosunuz. kablosu da uzun kullanım kolaylığı sağlıyor.,positive
07d997635ae21e9c8ee0,ufak ve ipi çok kısa,negative
77d4a4d1492c8aedc8aa,fön makinesi ile fırçayı birlikte kullanamayanlara mükemmel bir fön imlanı sunuyor.kızıma teşekkür beklediğimi söylerken kızım sarılıp taktiri hak ediyorsun dedi ee hepsi buradaya  hızlı ve güvenli ulaşımdan remington cb65a45 keratin therapy pro volume elektrikli hacim fırçasınada kullanım kolaylığı ve mükemmel sonucu için teşekkür ediyorum,positive
c3d79321ebcbb329270f,şimdiye kadar kullandığım iyi  parfümlerin listesinde daha ilk gününde ilk sıraya yazmama sebep olan bu parfümü kesinlikle denemenizi tavsiye ederim.ayrıca i̇stanbul dışında olmama rağmen siparişimi  24 saatte elime ulaştıran hepsiburada.com ekibine teşekkür ederim.,positive
7516f6a900604e22b2dc,fiyatı da cok uygun dısardakı kedı ve kopekler de bayılıyor ancak evdekı kedılerın pek beğendığı bır marka değil..ancak dısarda baktığınız hayvanlar varsa tavsıye ederım,positive
753f512a352214bb9b76,kaliteli güzel baskısı var. bir başkası 350 baskı demiş saymadım lakin o kadar baskı yaptığını sanmıyorum. ama makinemden ve kartuşumdan memnunum.,positive
82f85348a6ed0280bbb1,ürün çok başaralı iyi fiyat kulaklık harika....,positive
3462bdd1f2ba21816857,"ürünü 10 - 12 aydır kullanıyorum. en çok kullandığım ucu resimde makine üzerinde takılı olan metal aparat. ürünü en fazla haftada bir birkaç dakika kulanmama rağmen, aparatın gövdeye bağlandığı yerde bir gevşeklik meydana geldi. artık makine çalışırken 4 kat daha fazla sesli ve traktör gibi ses çıkarıyor. 25 - 30 kullanımda bu hale gelen makineye bu parayı vermektense daha profesyonel bir makina alıp ömür boyu kullanmanız daha karlı olacaktır.",negative
e1e9f8c59837def7c516,öncelikle satıcıya teşekkürler. cihaz siparişi cumartesi akşam verildi. salı günü elimizdeydi. cihaz fiyata göre güzel. çekişi kuvvetli.,positive
d78ff1cf32be47e51291,sesi dışarı vermesi dışında güzel,positive
359ea47ca76f02c3fb14,"ekran contrastı kötü, görüş açısı çok kısıtlı, dokunmatiği aynı şekilde, ekranınızı yanınnızdakinin görmesi imkansız gibi bir şey...arka kapağa tav olduk, kavraması kolay tuşlar ergonomik....",negative
29b7bbec0a9bee36f80c,fazla bisey beklememek lazim ben cekmecelerin oldugu bolumu 40 cm saniyordum megerse yerden yuksekligi 40 mis cok asiri kucuk durdu fiyatina gore malzeme kalitesi uygun ama buyuk bisey bekleyenlerin beklentilerini karsilamaz,negative
99a5d0f198bb7df2e2cd,"ürün gerçekten çok şık ve kullanışlı. oldukça güzel tasarlanmış. fiyat olarak da uygun bir ürün. tek problem kargo kaynaklıydı. ürünü alırken ""süper hızlı gönderi"" ibaresi olmasına rağmen ürün elime 5 gün sonra geçti. acil ihtiyacınız yoksa almanızı öneririm.",positive
de261daabb35d4f0ac84,yaklasik 4 ay once cihazi aldim.6 seans uyguladim.işimden dolayi yarim biraktim.uzerinden 2.5 ay gecti ve ilk halinden daha cok killanma mevcut.kisacasi hic memnun kalmadim.bosuna vermisim onca parayi.,negative
09d124c6fbe64bcf94cd,ben aldım ancak bir kere kullanma durumunda kaldım. gerçekten işinizi görür. alacak arkadaşlara tavsiye ederim. 1500 mah olan bir telefonu rahat bir buçuk defa götürür...,positive
2bd4ddaef9e56997e7f2,klavye estetik olarak güzel fakat kullandıktan bir süre sonra çok ciddi bir hata ile karşılaşıyorsunuz,negative
fe1e19a0a71ab96388e3,golf 7 aracıma yine burdan başka bir markanın ürününü aldım. çakmaklığa oturmadı. geri gönderip bunu aldım. tam uygun geldi. oynama vb yok. malzeme kalitesi üst seviyede. prizdekinden hızlı şarz ediyor.,positive
57c0676eddf8c2fd44f3,kargolanma süreci çok hızlı gelişti  aldığım rünlerde şuan çok memnunum.  her kese tavsiye ederim ve güvenli bir alış veriş sitesi olduğunu belirtmek isterim. hepsiburadaya çok teşekkür ederim.,positive
e87087df7f6341d3ce2e,3 lira verilmez. yorumlara aldanmayın. ürünle ancakla ellerinizi kurularsınız.,negative
51a8dfb778e6021e86d3,ürünü aracın plastik aksamında kullandım..küçük detayları öne çıkardı gayet de güzel canlılık kazandırdı..antistatik özelliği de doğru.toz kondurmuyor tavsiye ederim,positive
dc42a7503e7e0b5193c4,fiyatı oldukça uygun memnun kalacağınız bir ürün,positive
2fa7dddb0d3b2c5455d6,fiyatına göre cok iyi bekledigimden daha güçlü tutuyor ve şık bir ürün,positive
aee01699f50193b55ec3,"kesinlikle tavsiye etmiyorum. özellikle kuşburnu çayı tamamı ile yapay maddelerden üretilmiş, içildiğinde ağızda kötü bir tat bırakıyor.",negative
f9f415b542c128fe25a5,sertlik ayarları için tellerini yerine düzgün oturtmak gerek buna ragmet çok yumuşak. 1 ay hastanede yatan adam egzersiz yapmaya karar verirse böyle bir bisiklet tercih edebilir. sapasağlam bir adamsanız yokuş aşağı yürümek gibi bir deneyim hissettiyor. karar size kalmış!!!!,negative
05095e4506c02acb5336,"ürünü alırken dikkat etmemiştim, depilasyon cihazıymış. aynı hataya düşmeyin isterim. kılları kökünden almıyor, tek seferde almıyor. bazen kötü yorumları olan ürünleri, ""belki de öyle değildir, belki yanılmışlardır"" diye alırdım. bunu da öyle aldım, ama yanılmışım. i̇nanın bir puan dahi vermek istemiyorum. benzer işi yapan cihazları daha uygun fiyatlara alabilirsiniz diye düşünüyorum.",negative
5334a1097acec66d61aa,fiyatı uygun kalıcık idare eder ancak çok agır bi kokusu var belli bi yaş üstüne tavsiyemdir.,negative
60330e1ae821d645d892,bir kere çok estetik ve hiç yer kaplamıyor. narin bir görüntüsü var. fonksiyonelliğine gelince; video izlerken hiçbir gecikme ya da duraksama yaşamazsınız. elbette internet hızınıza bağlı birşey bu. bende 50mb/sn fiber internet var sorun yaşamıyorum. arkadaşımda 3mb/sn hızında internet var o da hiç sorun yaşamadığını iletiyor. yani hd/full hd aktarımda problem yaşamazsınız.,positive
cf828bbe60307c219646,"gayet güzel bir fırsat, ihtiyacınız varsa kaçırmayın derim,pil hepimizin sürekli bir ihtiyacı kargonun ücretsiz olması gerçekten çok iyi olmuş.hepsiburadaya teşekkürler, bakalım kaç günde gelecek",positive
2a87a93e930e837db959,çay makinesinde bekleyebileceğiniz bütün özellikleri içeriyor. ayrıca ısıtma esnasındaki ışıklandırması çok şık bir dizayn olmuş. cam malzemeden üretilmiş olması da hem sağlık hem  de görünüm açısından büyük avantaj sağlıyor.,positive
5f0da0cc485dcc7d3ffc,çok marka kullandım ama kötüsü bu arkadaşlar.suyun içine pril koymuşlar ovalama gücüyle leke çıkarmaya uğraşıyosun çok saçma bi ürün.işe yaramıyor marka sanıp para vermeyin sakın,negative
239af03b962975abea9f,son olarak teşekkürler hb.,positive
a30a72071e22d6e0f7d3,kokusu guzel ancak kesinlikle kalıcı değil,negative
817b103d6ef8421fe0f8,"koltuk fiyatına göre iyi ancak sırt kısmı file tamam da oturma yeride file, en azından oturma yeri kumaş olabilirdi. bence dayanıklı olmaz kısa ömürlü bir sandalye.",negative
79a233c60ab7924cbf87,devamli kullanicaginiz ev icin uygun degil yazliklarda veya köy evlerinde kullanilabilir.,negative
61778147ac8d22dca6f9,"elbet karşı çıkanlar olacaktır ancak, ürün daha önceden başka yerde inceledim ve çok daha az 9,25 tl. fiyata aldım. tavsiye ederim. normalde hızlı geliyor kargo ama bu kez geç geldi. illaki vardır bi durum. pek sıkıntı etmedim doğrusu :)",positive
e02246f233764b99b10a,"ürün kesinlikle harika... boyutları, titreşim özelliği, pil durumuna göre 3 renkli ışığı ile ses kali̇tesi̇ ile kesinlikle muhteşem bir kulaklık. cihazın sesini yarıya kadar kısmak bile gerekebiliyor.",positive
4773de43830f9c2277a9,3 çeşitdi var tek kelimeyle harika bir icat başında sürekli beklemeye gerek yok ara ara rengine bakınca nasıl pistiğini anlıyorsunuz.,positive
77885bd8d5baac596a21,fotografta görüldüğü şekilde gayet memnun kaldım,positive
f060868d1f2742d1633b,online alışverişlerimde güvendiğim tek yer burası derim ürünün paketlenmesi burda gördüğümle birebir aynı olması ulaşım ve teslim etmede herhangi bir problem yok hepsinden memnunum.yıllar önce kullandığım aynı marka bu model bozulduğu için aynı performans ve emiş gücüne sahip olur ümidiyle tercih ettim.kesinlikle eski üretilen makinalarla şimdikiler arasında çok fark var malzeme ve emiş gücünden tutun asla eski makinelerin yerini tutmaz şimdiki üretilenler.daha önceden aynı ürünü kullananlar fazlada ümitlenmesin bu süpürge için derim.fiyatına göre fena  değil işinizi görür sadece eski üretimle şu anki aynı model üretim arasında bir kıyaslama yaptım.,negative
e7276f946685b3ab7561,beb ürün alırken yorumlara baktığım için bir yıl üstüne yorum paylaşma gereği duydum.,negative
60969cc9ce7558161390,hızlı kargo ve düzgün paketleme için teşekkürler. tavsiye edilir.,positive
e07af097a64dadeb9556,fiyat uygun ama yazi iyi degil.,negative
87573a38a52c51e23e5b,ürün elime ulaştıktan sonra kullanmaya başladım etkili bir kondüsyon aleti fakat daha bir hafta olmadan lastiği koptu daha sağlam yapılmalı bu kadar basit olmamalı,negative
617b353e8d7fa31642bd,çorap söylendiği gibi değil ayakdan kayıyor.sürekli çekiyorum,negative
45eac6107f1af61917c2,arkadaşlar fiyat iyi ürün en iyisi.gilletteyi bilmeyen yoktur.tıraş bıçaklarıyla birlikte gerçekten çokda iyi oluyor.eğer ihtiyacınız varsa araştırmadan alabilirsiniz.hepsiburada kalitesiyle ulaşırsınız ürüne.teşekkürler,positive
